County,Type,Category,Scientific Name,Common Name,Global Rank,State Rank,Fed. Status,State Status,Habitat,Wet Habitat Flag,URL
Lawrence,Vascular Plant,Flowering Plant,Aristida ramosissima,Branched Three-awn Grass,G5,S1,--,E,Roadsides And Dry Openings,Upland,
Lawrence,Invertebrate Animal,Crustacean,Barbicambarus simmonsi,Tennessee Bottlebrush Crayfish,G1G2,S1S2,--,T,"Under slabrock in medium-large tributaries of Tennessee River; Shoal Creek watershed, Lawrence County.  Reported from two locations in Tennessee.",Aquatic,
Lawrence,Vascular Plant,Flowering Plant,Parnassia grandifolia,Large-leaved Grass-of-parnassus,G3,S3,--,S,Calcareous Seeps,Possible,
Lawrence,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible,
Lawrence,Invertebrate Animal,Insect,Ophiogomphus acuminatus,Acuminate Snaketail,G3,S2,--,"Rare, Not State Listed","Clear, mostly shaded streams with at least pockets of sandy gravel; Western Highland Rim & Western Uplands.",Aquatic,
Lawrence,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic,
Lawrence,Invertebrate Animal,Mollusc,Pleurobema oviforme,Tennessee Clubshell,G2G3,S2S3,--,"Rare, Not State Listed","Small, shallow streams & rivers with good current & coarse gravel/sand substrates; Tennessee & Cumberland river systems.",Aquatic,
Lawrence,Vascular Plant,Flowering Plant,Helianthus eggertii,Eggert's Sunflower,G3,S3,DM,S,Barrens And Roadsides,Upland,
Lawrence,Vertebrate Animal,Reptile,Sistrurus miliarius streckeri,Western Pygmy Rattlesnake,G5T5,S2S3,--,T,"Usually near water in river floodplains, swamps, marshes, and wet prairies; occas drier wooded uplands; W half of Tenn., generally.",Possible,
Lawrence,Invertebrate Animal,Mollusc,Theliderma cylindrica cylindrica,Rabbitsfoot,G3G4T3,S3,LT,T,Large rivers in sand and gravel; Tennessee & Cumberland systems; big river form of Q. cylindrica.,Aquatic,
Lawrence,Vertebrate Animal,Fish,Etheostoma pseudovulatum,Egg-mimic Darter,G1,S1,--,E,"Small to medium sized, gravelly, cool, spring-fed streams; lower Duck River watershed.",Aquatic,
Lawrence,Vascular Plant,Flowering Plant,Crataegus harbisonii,Harbison's Hawthorn,G1,S1,--,E,Dry Rocky Calcareous Woods,Upland,
Lawrence,Invertebrate Animal,Mollusc,Pleuronaia dolabelloides,Slabside Pearlymussel,G2,S2,LE,E,"Lg creeks to mod sized rivers, in riffles/shoals of sand, fine gravel, and cobble substrates with mod current; Tennessee R watershed.",Aquatic,
Lawrence,Vertebrate Animal,Bird,Thryomanes bewickii,Bewick's Wren,G5,S1,--,D,"Brushy areas, thickets and scrub in open country, open and riparian woodland.",Upland,
Lawrence,Vertebrate Animal,Reptile,Pituophis melanoleucus melanoleucus,Northern Pinesnake,G4T4,S3,--,T,"Well-drained sandy soils in pine/pine-oak woods; dry mountain ridges; E portions of west TN, E to lower elev of the Appalachians.",Upland,
Lawrence,Vertebrate Animal,Mammal,Perimyotis subflavus,Tri-colored bat,G3G4,S2S3,PE,T,Generally associated with forested landscapes but may roost near openings.,,
Lawrence,Vascular Plant,Flowering Plant,Rhynchospora debilis,Savannah Beaksedge,G4?,S1,--,E,Wet Barrens,Possible,
Lawrence,Vertebrate Animal,Fish,Etheostoma neopterum,Lollypop Darter,G3,S1S2,--,D,"Small to medium sized, gravelly, cool, spring-fed streams; Shoal Creek watershed.",Aquatic,
Lawrence,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible,
Lawrence,Vascular Plant,Flowering Plant,Hasteola suaveolens,Sweet-scented Indian-plantain,G4,S2,--,S,"Alluvial Woods, Moist Slopes",Possible,
Lawrence,Vascular Plant,Flowering Plant,Drosera brevifolia,Dwarf Sundew,G5,S2,--,T,Wet Barrens And Ecotones,Possible,
Lawrence,Vertebrate Animal,Fish,Etheostoma boschungi,Slackwater Darter,G1,S1,LT,T,Gravel-bottomed creeks and small rivers; spawns in seepage water in fields and open woods.,Aquatic,
Lawrence,Vascular Plant,Flowering Plant,Erythronium rostratum,Beaked Trout-lily,G5,S2,--,S,Mesic Woods And Slopes,Possible,
Lawrence,Vascular Plant,Flowering Plant,Polygala mariana,Maryland Milkwort,G5,S1,--,S,Sandy Alluvial Woods And Disturbed Areas,Possible,
Lawrence,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G3G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland,
Lawrence,Vascular Plant,Flowering Plant,Marshallia trinervia,Broad-leaved Barbara's-buttons,G3,S2S3,--,T,Rocky Ravines,Possible,
Lawrence,Vertebrate Animal,Fish,Hemitremia flammea,Flame Chub,G3,S3,--,D,Springs and spring-fed streams with lush aquatic vegetation; Tennessee & middle Cumberland river watersheds.,Aquatic,
Lawrence,Vertebrate Animal,Fish,Etheostoma cinereum,Ashy Darter,G2G3,S2S3,--,E,Small to medium upland rivers with bedrock or gravel substrate and boulders.,Aquatic,
Lawrence,Vertebrate Animal,Fish,Etheostoma aquali,Coppercheek Darter,G2G3,S2S3,--,T,"Primarily in deep riffles, runs, and flowing pools; Duck and Buffalo River watersheds.",Aquatic,
Lawrence,Vertebrate Animal,Fish,Erimonax monachus,Spotfin Chub,G2,S2,"LT,XN",T,Clear upland rivers with swift currents & boulder substrates; portions of the Tennessee River watershed.,Aquatic,
Lawrence,Vascular Plant,Flowering Plant,Euthamia gymnospermoides,Great Plains Goldentop,G5,S1,--,E,Prairies And Barrens,Possible,
Lawrence,Vertebrate Animal,Bird,Setophaga cerulea,Cerulean Warbler,G4,S3B,--,D,"Mature deciduous forest, particularly in floodplains or mesic conditions.",Upland,
Lawrence,Vertebrate Animal,Bird,Peucaea aestivalis,Bachman's Sparrow,G3,S1B,--,E,Dry open pine or oak woods; nests on the ground in dense cover.,Upland,
Lawrence,Vascular Plant,Flowering Plant,Leucothoe racemosa,Fetter-bush,G5,S2,--,T,Acidic Wetlands And Swamps,Possible,
Lawrence,Vertebrate Animal,Fish,Percina burtoni,Blotchside Logperch,G2G3,S2,--,T,"Habitat includes gravel runs and riffles of clear, small to medium rivers or large creeks.",,
Lawrence,Vertebrate Animal,Fish,Etheostoma wapiti,Boulder Darter,G1,S1,"LE, XN",E,Fast rocky riffles of small to medium rivers & large creeks; Elk River watershed. Reintro. Shoal Ck watershed.,Aquatic,
Lewis,Vascular Plant,Flowering Plant,Prenanthes barbata,Bearded Rattlesnake-root,G3,S2,--,S,Barrens And Dry Woodlands,Upland,
Lewis,Vascular Plant,Flowering Plant,Carex comosa,Bristly Sedge,G5,S2,--,T,Swamps,Possible,
Lewis,Vascular Plant,Flowering Plant,Parnassia grandifolia,Large-leaved Grass-of-parnassus,G3,S3,--,S,Calcareous Seeps,Possible,
Lewis,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible,
Lewis,Invertebrate Animal,Insect,Ophiogomphus acuminatus,Acuminate Snaketail,G3,S2,--,"Rare, Not State Listed","Clear, mostly shaded streams with at least pockets of sandy gravel; Western Highland Rim & Western Uplands.",Aquatic,
Lewis,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic,
Lewis,Vascular Plant,Flowering Plant,Cypripedium reginae,Showy Lady's-slipper,G4G5,S1,--,E,Calcareous Rocky Slopes,Possible,
Lewis,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic,
Lewis,Vascular Plant,Flowering Plant,Helianthus eggertii,Eggert's Sunflower,G3,S3,DM,S,Barrens And Roadsides,Upland,
Lewis,Vertebrate Animal,Reptile,Sistrurus miliarius streckeri,Western Pygmy Rattlesnake,G5T5,S2S3,--,T,"Usually near water in river floodplains, swamps, marshes, and wet prairies; occas drier wooded uplands; W half of Tenn., generally.",Possible,
Lewis,Vascular Plant,Flowering Plant,Xyris tennesseensis,Tennessee Yellow-eyed Grass,G2,S1,LE,E,Calcareous Seeps,Possible,
Lewis,Invertebrate Animal,Mollusc,Lithasia geniculata fuliginosa,Geniculate River Snail,G3,S2,--,"Rare, Not State Listed",Medium-sized river form of L. geniculata; portions of lower Cumberland and lower Tennessee river systems; Duck & Buffalo rivers.,Aquatic,
Lewis,Vascular Plant,Flowering Plant,Minuartia muscorum,Dixie Stitchwort,GNR,SU,--,S,Meadows,,
Lewis,Vascular Plant,Flowering Plant,Phlox pilosa ssp. ozarkana,Ozark Downy Phlox,G5T4?,S1S2,--,S,"Rocky, Dry Open Woods",Upland,
Lewis,Vertebrate Animal,Reptile,Pituophis melanoleucus melanoleucus,Northern Pinesnake,G4T4,S3,--,T,"Well-drained sandy soils in pine/pine-oak woods; dry mountain ridges; E portions of west TN, E to lower elev of the Appalachians.",Upland,
Lewis,Vertebrate Animal,Fish,Ammocrypta vivax,Scaly Sand Darter,G5,S2,--,D,Small to medium rivers with sandy substrate; Hatchie & Buffalo rivers.,Aquatic,
Lewis,Invertebrate Animal,Insect,Pseudanophthalmus occidentalis,Western Cave Beetle,G1G2,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Western Highland Rim.,Upland,
Lewis,Vascular Plant,Flowering Plant,Dichanthelium acuminatum ssp. leucothrix,Roughish Witchgrass,G4?Q,S1,--,S,Moist Pine Barrens,Possible,
Lewis,Vascular Plant,Flowering Plant,Juncus brachycephalus,Small-headed Rush,G5,S2,--,S,Seeps And Wet Bluffs,Possible,
Lewis,Vascular Plant,Flowering Plant,Spiranthes lucida,Shining Ladies'-tresses,G4,S1S2,--,T,Alluvial Woods And Moist Slopes,Possible,
Lewis,Vascular Plant,Flowering Plant,Eleocharis tortilis,Twisted Spike-rush,G5,S1,--,S,Swamps,Possible,
Lewis,Vascular Plant,Flowering Plant,Liparis loeselii,Fen Orchis,G5,S1,--,T,Calcareous Seeps,Possible,
Lewis,Vertebrate Animal,Fish,Percina apina,Tennessee Logperch,GNR,S2,--,T,Duck River system and Whiteoak Creek; currently restricted to the Western Highland Rim.,,
Lewis,Vascular Plant,Flowering Plant,Stellaria fontinalis,Water Stitchwort,G3,S3,--,S,Seeps And Limestone Creek Beds,Possible,
Lewis,Vascular Plant,Flowering Plant,Desmodium ochroleucum,Creamflower Tick-trefoil,G2G3,S1,--,E,Sandy Dry Woods,Upland,
Lewis,Vascular Plant,Flowering Plant,Lonicera flava,Yellow Honeysuckle,G5?,S1,--,T,Rocky Woods And Thickets,Upland,
Lewis,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible,
Lewis,Vascular Plant,Flowering Plant,Hasteola suaveolens,Sweet-scented Indian-plantain,G4,S2,--,S,"Alluvial Woods, Moist Slopes",Possible,
Lewis,Vascular Plant,Flowering Plant,Drosera brevifolia,Dwarf Sundew,G5,S2,--,T,Wet Barrens And Ecotones,Possible,
Lewis,Vascular Plant,Flowering Plant,Erythronium rostratum,Beaked Trout-lily,G5,S2,--,S,Mesic Woods And Slopes,Possible,
Lewis,Vertebrate Animal,Fish,Percina macrocephala,Longhead Darter,G3,S2,--,T,"Clear, larger upland creeks and small-med rivers, usually in rocky flowing pools upst/dnst rubble riffles; Tenn & Cumb river watersheds.",Aquatic,
Lewis,Vertebrate Animal,Fish,Noturus fasciatus,Saddled Madtom,G2,S2,--,T,"Rocky riffles, runs, and flowing pools of clear creeks & small rivers; Duck River system and nearby tributaries of the Tennessee River.",Aquatic,
Lewis,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G3G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland,
Lewis,Vascular Plant,Flowering Plant,Marshallia trinervia,Broad-leaved Barbara's-buttons,G3,S2S3,--,T,Rocky Ravines,Possible,
Lewis,Vascular Plant,Flowering Plant,Fuirena squarrosa,Hairy Umbrella-sedge,G4G5,S1,--,S,Stream And Lake Margins,Possible,
Lewis,Vertebrate Animal,Fish,Etheostoma cinereum,Ashy Darter,G2G3,S2S3,--,E,Small to medium upland rivers with bedrock or gravel substrate and boulders.,Aquatic,
Lewis,Vertebrate Animal,Fish,Etheostoma aquali,Coppercheek Darter,G2G3,S2S3,--,T,"Primarily in deep riffles, runs, and flowing pools; Duck and Buffalo River watersheds.",Aquatic,
Lewis,Vertebrate Animal,Fish,Erimonax monachus,Spotfin Chub,G2,S2,"LT,XN",T,Clear upland rivers with swift currents & boulder substrates; portions of the Tennessee River watershed.,Aquatic,
Lewis,Vertebrate Animal,Bird,Setophaga cerulea,Cerulean Warbler,G4,S3B,--,D,"Mature deciduous forest, particularly in floodplains or mesic conditions.",Upland,
Lewis,Vertebrate Animal,Fish,Etheostoma striatulum,Striated Darter,G1,S1,--,T,Bedrock pools of headwaters and creeks with large slabrock cover; upper Duck River watershed.,Aquatic,
Lewis,International Vegetation Classification - Natural,Plant Community,Carex lurida - Carex leptalea - Parnassia grandifolia - Juncus brachycephalus - (Xyris tennesseensis) Seepage Fen,Highland Rim Parnassia Seepage Fen,G1,SNR,--,"Rare, Not State Listed",,,
Lewis,International Vegetation Classification - Natural,Plant Community,"Quercus marilandica / Schizachyrium scoparium - (Helianthus mollis, Silphium asteriscus, Liatris aspera) Woodland",Western Highland Rim Gravel Barrens,G2,SNR,--,"Rare, Not State Listed",,,
Lewis,Invertebrate Animal,Mollusc,Toxolasma cylindrellus,Pale Lilliput,G1,S1,LE,E,"Small tributary rivers & streams, in firm rubble, gravel, and sand substrates in shallow riffles and shoals; lower Tenn. River system.",Aquatic,https://files.ontario.ca/environment-and-energy/species-at-risk/lilliput-01.jpg
Lewis,Vertebrate Animal,Bird,Centronyx henslowii,Henslow's Sparrow,G4,S1B,--,T,Damp open fields and meadows with grass interspersed with weeds or shrubs.,Upland,
Lewis,Vascular Plant,Flowering Plant,Scleria verticillata,Low Nutrush,G5,S2,--,S,Wet Prairies And Fens,Possible,
Lewis,Vascular Plant,Flowering Plant,Zanthoxylum americanum,Northern Prickly-ash,G5,S2,--,S,Cedar Thickets,Possible,
Lincoln,Vascular Plant,Flowering Plant,Neviusia alabamensis,Alabama Snow-wreath,G3,S2,--,T,Upland Woods,Upland,
Lincoln,Invertebrate Animal,Mollusc,Lithasia lima,Warty Rocksnail,G2,S2,--,"Rare, Not State Listed",Rocky substrates in riffle systems; Elk River & larger tributaries (Tennessee River watershed).,Aquatic,
Lincoln,Vertebrate Animal,Fish,Carpiodes velifer,Highfin Carpsucker,G4G5,S2S3,--,D,"Large rivers, mostly in Tennessee River drainage.",Aquatic,
Lincoln,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible,
Lincoln,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic,
Lincoln,Invertebrate Animal,Mollusc,Fusconaia cor,Shiny Pigtoe,G1,S1,"LE, XN",E,Shoals and riffles of small-medium sized rivers with mod-fast current over sand-cobble substrates; upper Tennessee River watershed.,Aquatic,
Lincoln,Vascular Plant,Flowering Plant,Phemeranthus calcaricus,Limestone Fame-flower,G3,S3,--,S,Glades,Upland,
Lincoln,Vascular Plant,Flowering Plant,Viburnum bracteatum,Limerock Arrowwood,G3,S2,--,S,Rocky Rich Woods,Upland,
Lincoln,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic,
Lincoln,Invertebrate Animal,Mollusc,Pleurobema oviforme,Tennessee Clubshell,G2G3,S2S3,--,"Rare, Not State Listed","Small, shallow streams & rivers with good current & coarse gravel/sand substrates; Tennessee & Cumberland river systems.",Aquatic,
Lincoln,Invertebrate Animal,Mollusc,Obovaria subrotunda,Round Hickorynut,G4,S2S3,LT,T,"Medium-large rivers in sand and gravel subst with moderate flow; TN & Cumb rivers; also Red River in Robertson Co., W Highland Rim.",Aquatic,
Lincoln,Invertebrate Animal,Crustacean,Faxonius cooperi,Flint River Crayfish,G1,S1,--,E,Among leaf litter in medium-sized streams; headwaters of Flint River watershed; Lincoln County.,Aquatic,
Lincoln,Vascular Plant,Flowering Plant,Allium burdickii,Narrow-leaf Ramps,G4G5,S1S2,--,T-CE,Rich Woods,Possible,
Lincoln,Invertebrate Animal,Mollusc,Theliderma intermedia,Cumberland Monkeyface,G1,S1,"LE, XN",E,"Shallow riffle and shoal areas of headwater streams and bigger rivers, in coarse sand/gravel substrates; Tennessee River system.",Aquatic,
Lincoln,Invertebrate Animal,Mollusc,Theliderma cylindrica cylindrica,Rabbitsfoot,G3G4T3,S3,LT,T,Large rivers in sand and gravel; Tennessee & Cumberland systems; big river form of Q. cylindrica.,Aquatic,
Lincoln,Invertebrate Animal,Mollusc,Pleuronaia dolabelloides,Slabside Pearlymussel,G2,S2,LE,E,"Lg creeks to mod sized rivers, in riffles/shoals of sand, fine gravel, and cobble substrates with mod current; Tennessee R watershed.",Aquatic,
Lincoln,Invertebrate Animal,Mollusc,Epioblasma brevidens,Cumberlandian Combshell,G1,S1,"LE, XN",E,"Large creeks to large rivers, in coarse sand or mixtures of gravel, cobble, or rocks; Tennessee & Cumberland river systems.",Aquatic,
Lincoln,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland,
Lincoln,Vascular Plant,Flowering Plant,Stellaria fontinalis,Water Stitchwort,G3,S3,--,S,Seeps And Limestone Creek Beds,Possible,
Lincoln,Vascular Plant,Flowering Plant,Gratiola floridana,Florida Hedge-hyssop,G4,S1,--,E,Wooded Swamps,Possible,
Lincoln,Invertebrate Animal,Mollusc,Hemistena lata,Cracking Pearlymussel,G1,S1,"LE, XN",E,"Medium-sized rivers of mod current, deeply buried in mud, sand, gravel, and cobble substrates; Tennessee & Cumb. river systems.",Aquatic,
Lincoln,Invertebrate Animal,Mollusc,Villosa fabalis,Rayed Bean,G2,S1,LE,E,"Riffles of medium-small rivers & creeks, in gravel & sand substrates associated with Justicia americana; Tennessee River watershed.",Aquatic,
Lincoln,Vascular Plant,Flowering Plant,Trillium pusillum,Least Trillium,G4,S2,--,E,Alluvial/Moist Ravines And Dry Ridges,Possible,
Lincoln,Vertebrate Animal,Fish,Etheostoma boschungi,Slackwater Darter,G1,S1,LT,T,Gravel-bottomed creeks and small rivers; spawns in seepage water in fields and open woods.,Aquatic,
Lincoln,Invertebrate Animal,Mollusc,Epioblasma triquetra,Snuffbox,G2G3,S3,LE,E,"Riffles of medium-large rivers with stony or sandy bottoms, in swift currents, usually deeply buried; Tennessee & Cumb. river systems.",Aquatic,
Lincoln,Vascular Plant,Flowering Plant,Cotinus obovatus,American Smoketree,G4,S2,--,S,"Dry, Circumneutral Soil",Upland,
Lincoln,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G3G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland,
Lincoln,Vertebrate Animal,Fish,Hemitremia flammea,Flame Chub,G3,S3,--,D,Springs and spring-fed streams with lush aquatic vegetation; Tennessee & middle Cumberland river watersheds.,Aquatic,
Lincoln,Vertebrate Animal,Fish,Etheostoma cinereum,Ashy Darter,G2G3,S2S3,--,E,Small to medium upland rivers with bedrock or gravel substrate and boulders.,Aquatic,
Lincoln,Invertebrate Animal,Mollusc,Lemiox rimosus,Birdwing Pearlymussel,G1,S1,"LE, XN",E,Small-medium size rivers in riffle areas with sand and gravel substrates in mod-fast currents; Tennessee River system.,Aquatic,
Lincoln,Animal Assemblage,,Rookery,Heron Rookery,G5,SNR,--,"Rare, Not State Listed",,,
Lincoln,Vascular Plant,Flowering Plant,Lespedeza angustifolia,Narrowleaf Bushclover,G5,S2,--,T,Barrens,Upland,
Lincoln,Vascular Plant,Flowering Plant,Melanthium virginicum,Virginia Bunchflower,G5,S1,--,E,Wet Woods And Fields,Possible,
Lincoln,Vertebrate Animal,Fish,Etheostoma wapiti,Boulder Darter,G1,S1,"LE, XN",E,Fast rocky riffles of small to medium rivers & large creeks; Elk River watershed. Reintro. Shoal Ck watershed.,Aquatic,
Loudon,Vascular Plant,Flowering Plant,Potamogeton epihydrus,Nuttall's Pondweed,G5,S1S2,--,S,Lakes And Streams,Aquatic,
Loudon,Vascular Plant,Flowering Plant,Carex comosa,Bristly Sedge,G5,S2,--,T,Swamps,Possible,
Loudon,Vertebrate Animal,Fish,Percina aurantiaca,Tangerine Darter,G4,S3,--,D,"Large-moderate size headwater tribs to Tennessee River, in clear, fairly deep, rocky pools, usually below riffles.",Aquatic,
